band,decl,decl_err,eta_int,extract_type,f_datapoints,f_int,f_int_err,freq_eff,ra,ra_err,runcatid,tau_time,taustart_ts,v_int,xtrsrc
23,27.2448856056,0.134499777218,0.473112243267,0,77,17.072894597,6.03552566656,61816408.0,197.902929556,0.138600572122,198,1.0,2017-02-25 01:31:26,0.21660132377,19425
23,27.2874955243,0.115552135407,0.467486319472,0,78,20.6371457148,6.26918172052,61816408.0,197.915924581,0.119155405289,198,1.0,2017-02-25 01:31:27,0.21513070258,19569
24,27.2505921739,0.140860569846,0.432668398571,1,78,17.8526298064,6.60979223681,58320312.0,197.862992015,0.145157754224,198,1.0,2017-02-25 01:31:27,0.212953388329,19614
24,27.2381887497,0.126589162614,0.42718574719,0,79,20.1693954651,6.70991256465,58320312.0,197.902110287,0.130426644106,198,1.0,2017-02-25 01:31:28,0.211689860315,19672
23,27.3097298417,0.131442564567,0.462605703017,0,79,17.5894210406,6.08017295917,61816408.0,197.924205175,0.135602835154,198,1.0,2017-02-25 01:31:28,0.214302424896,19717
24,27.2702505963,0.125555076459,0.424362505719,0,80,17.9443842035,5.92212800998,58370536.0,197.866285124,0.12941895316,198,1.0,2017-02-25 01:31:29,0.211258210015,19819
23,27.2495026392,0.128013629164,0.458779488016,0,80,17.0553326834,5.73803588585,61816408.0,197.867537235,0.131908106939,198,1.0,2017-02-25 01:31:29,0.213732686816,19862
24,27.2344206318,0.116728650624,0.419658700135,0,81,19.2914450441,5.91573984631,58320312.0,197.758994068,0.120210624523,198,1.0,2017-02-25 01:31:30,0.210259425859,19971
23,27.2597379887,0.120396326184,0.453462964982,0,81,18.2717080717,5.78243450603,61816408.0,197.95592953,0.124102428917,198,1.0,2017-02-25 01:31:30,0.212660969515,20014
23,27.230720265,0.119759135077,0.447907473228,0,82,19.6892107786,6.19629315295,61816408.0,197.943613296,0.123379141257,198,1.0,2017-02-25 01:31:31,0.211316277093,20171
24,27.2256417357,0.121693976502,0.414710903522,0,82,19.7061569395,6.30031812186,58320312.0,197.816452929,0.125323801062,198,1.0,2017-02-25 01:31:31,0.209153535265,20126
23,27.2398140236,0.132739325298,0.443319348073,0,83,17.6666781094,6.16281669421,61816408.0,197.877402137,0.13675667913,198,1.0,2017-02-25 01:31:32,0.210496296433,20324
24,27.2060273892,0.112840163152,0.411048662019,0,83,22.8723233859,6.7783444476,58320312.0,197.775022616,0.116150171234,198,1.0,2017-02-25 01:31:32,0.2079278233,20283
23,27.276542365,0.124295453007,0.438981372461,0,84,17.6332251732,5.76157125336,61816408.0,197.910741405,0.128142296264,198,1.0,2017-02-25 01:31:33,0.209696851365,20474
24,27.2270078822,0.117443124374,0.406174867993,0,84,21.1228424467,6.51761214026,58300780.0,197.864406777,0.120958547528,198,1.0,2017-02-25 01:31:33,0.206635796049,20430
23,27.2425014149,0.11790061079,0.43382773597,0,85,18.8270784333,5.83337242924,61816408.0,197.940783553,0.121483424611,198,1.0,2017-02-25 01:31:34,0.208542887443,20631
24,27.2155145969,0.122448681155,0.401368246601,0,85,20.2769644941,6.5221455826,58346356.0,197.797229158,0.126069871882,198,1.0,2017-02-25 01:31:34,0.205471026571,20582
23,27.2501123308,0.184577074934,0.440660817203,1,86,12.9259324186,6.27233951686,61816408.0,197.864228532,0.19022824814,198,1.0,2017-02-25 01:31:35,0.211230462992,20857
24,27.2375715899,0.122581896957,0.396727305525,0,86,20.0561789588,6.46050938761,58300780.0,197.906319307,0.126286766752,198,1.0,2017-02-25 01:31:35,0.204367735249,20737
24,27.2373941962,0.110879044838,0.392623242494,0,87,21.9342340018,6.38878198744,58300780.0,197.773973634,0.114186987946,198,1.0,2017-02-25 01:31:36,0.203135858742,20884
23,27.3146579694,0.133252075456,0.437455866455,0,87,16.8024774026,5.88828279877,61816408.0,197.942018935,0.13747692265,198,1.0,2017-02-25 01:31:36,0.210779670819,20932
24,27.1980601763,0.113429294714,0.388133735811,0,88,20.3306973632,6.05701151284,58320312.0,197.877790265,0.116764022229,198,1.0,2017-02-25 01:31:37,0.202021963519,21032
23,27.2510495708,0.122862088785,0.432800104277,0,88,18.1199790704,5.85156454655,61816408.0,197.987201541,0.126627105557,198,1.0,2017-02-25 01:31:37,0.209810056789,21082
24,27.2288183862,0.118777240971,0.384291213901,0,89,19.249699952,6.00680666174,58320312.0,197.837959736,0.122322955693,198,1.0,2017-02-25 01:31:38,0.201177451999,21182
23,27.2555852199,0.12265893553,0.427885714006,0,89,19.0540149841,6.14252622573,61816408.0,197.920676059,0.126405609246,198,1.0,2017-02-25 01:31:38,0.208645731628,21231
24,27.2732044302,0.129838983074,0.380276370564,0,90,19.485171768,6.6502201849,58300780.0,197.888357411,0.133837299919,198,1.0,2017-02-25 01:31:39,0.200275953318,21332
23,27.2500047095,0.174195375077,0.438793361052,1,90,12.4046643946,5.68033235697,61816408.0,197.865106524,0.179512969686,198,1.0,2017-02-25 01:31:39,0.211684965393,21453
23,27.247281705,0.13604992732,0.434608641489,0,91,17.5103858728,6.26132882837,61816408.0,197.923235586,0.140191461607,198,1.0,2017-02-25 01:31:40,0.210912020331,21533
24,27.2113493252,0.129672966975,0.37636932965,0,91,19.4440608588,6.62289987444,58300780.0,197.777736897,0.133487818235,198,1.0,2017-02-25 01:31:40,0.199396929733,21481
23,27.2568850718,0.10153076772,0.431021346386,0,92,20.9101832247,5.57886204672,61816408.0,197.954878938,0.104631647472,198,1.0,2017-02-25 01:31:41,0.20975468866,21676
24,27.2598297948,0.114064064905,0.372249641766,0,92,20.7998404848,6.23433760821,58346356.0,197.847494406,0.117528353937,198,1.0,2017-02-25 01:31:41,0.198288103495,21624
23,27.3279853294,0.11233264164,0.427143637294,0,93,20.7679314544,6.13450039718,61816408.0,197.922089525,0.115898232353,198,1.0,2017-02-25 01:31:42,0.208600084085,21835
24,27.2088934102,0.11887784207,0.368203789366,0,93,20.525648526,6.4097980666,58300780.0,197.906932189,0.122399137818,198,1.0,2017-02-25 01:31:43,0.197226830701,21950
23,27.3191649623,0.11266190885,0.422550729229,0,94,19.0947669629,5.65672072141,61816408.0,197.960580315,0.116230254052,198,1.0,2017-02-25 01:31:43,0.207490778506,21997
23,27.3017375295,0.107011333636,0.418295568013,0,95,19.9532650745,5.61342254595,61816408.0,197.966228772,0.110365925269,198,1.0,2017-02-25 01:31:44,0.206338366546,22266
24,27.250680485,0.123087408379,0.364388871425,0,94,19.8146541802,6.40870185995,58300780.0,197.84239622,0.126804957525,198,1.0,2017-02-25 01:31:44,0.19630136824,22221
24,27.2262656307,0.119592723798,0.360512458486,0,95,20.5687000955,6.46278770239,58300780.0,197.906638374,0.123169501602,198,1.0,2017-02-25 01:31:45,0.195266826749,22498
23,27.2836715133,0.0997129827571,0.414842353091,0,96,20.7601916823,5.44053393863,61816408.0,197.940499569,0.102796969481,198,1.0,2017-02-25 01:31:45,0.205240569878,22542
23,27.3012353421,0.103859543578,0.412125456113,0,97,21.4475798578,5.85648084999,61816408.0,198.036473267,0.107129373697,198,1.0,2017-02-25 01:31:46,0.204259174422,22818
24,27.2366307481,0.114822195143,0.356721119257,0,96,20.6677167056,6.23453371688,58320312.0,197.851794688,0.118258172352,198,1.0,2017-02-25 01:31:46,0.194237973042,22772
23,27.2586106357,0.0995005850738,0.409564876786,0,98,21.4441901271,5.60655642684,61816408.0,197.94546976,0.102533152516,198,1.0,2017-02-25 01:31:47,0.203290269899,23099
24,27.2172970012,0.116307959059,0.353120387169,0,97,19.9108300301,6.08292333784,58320312.0,197.84815762,0.119747233887,198,1.0,2017-02-25 01:31:47,0.193335368242,23051
24,27.2156391297,0.115138402897,0.349628522595,0,98,19.8221357233,5.99540021305,58320312.0,197.914998198,0.118557155663,198,1.0,2017-02-25 01:31:48,0.192462479164,23327
23,27.2590496917,0.119773559905,0.405389303679,0,99,19.0746335804,6.00456700099,61816408.0,197.964369974,0.123438484673,198,1.0,2017-02-25 01:31:48,0.202275755777,23372
24,27.2511693333,0.130520979462,0.346061214451,1,99,20.5776283897,7.05796113457,58300780.0,197.870892867,0.134470648594,198,1.0,2017-02-25 01:31:49,0.191486858519,23602
23,27.2773379594,0.11277595075,0.401388170394,0,100,19.7548296823,5.85590043625,61816408.0,197.967460722,0.116259635334,198,1.0,2017-02-25 01:31:49,0.201217227681,23533
23,27.3034671652,0.117579956975,0.397452703475,0,101,19.7367649349,6.10156624124,61816408.0,197.986283026,0.12127271563,198,1.0,2017-02-25 01:31:50,0.200175894369,23694
24,27.2138998969,0.13065519025,0.344315654304,0,100,17.9570400457,6.16404534264,58370536.0,197.930864162,0.134541442117,198,1.0,2017-02-25 01:31:50,0.191218375155,23647
23,27.2948696854,0.114403329517,0.39384103284,0,102,20.3085624408,6.10830818757,61816408.0,198.012686217,0.117983921811,198,1.0,2017-02-25 01:31:51,0.199147878479,23849
24,27.2150238084,0.103575527563,0.341904029135,0,101,22.4838131427,6.11648938812,58320312.0,197.902445481,0.106638822711,198,1.0,2017-02-25 01:31:51,0.190299251993,23803
23,27.2622807089,0.107255820758,0.390282945687,0,103,20.2172053704,5.69842065734,61816408.0,197.965616122,0.110534407295,198,1.0,2017-02-25 01:31:52,0.19813310145,24008
24,27.2259577547,0.125328101171,0.33853781983,0,102,20.237610564,6.66357686232,58300780.0,197.895913655,0.129066133269,198,1.0,2017-02-25 01:31:52,0.189403229246,23962
24,27.258689638,0.128141505599,0.335788764022,0,103,18.9788178699,6.39142833841,58320312.0,197.909129636,0.132041681603,198,1.0,2017-02-25 01:31:53,0.188790268317,24120
23,27.2559583291,0.112275472445,0.386803029032,0,104,20.2946794783,5.98800007885,61816408.0,197.974714021,0.115698508526,198,1.0,2017-02-25 01:31:53,0.197135632379,24164
24,27.2528873531,0.118064025073,0.332554136077,0,104,20.1893797873,6.26288804721,58320312.0,197.849715749,0.121621858115,198,1.0,2017-02-25 01:31:54,0.1879227827,24278
23,27.2366039311,0.108544490279,0.383292623909,0,105,20.0797435206,5.72667707027,61816408.0,197.99426903,0.111819418818,198,1.0,2017-02-25 01:31:54,0.196149643573,24323
23,27.2960238491,0.117752129859,0.379884044258,0,106,18.3312175846,5.67403106088,61816408.0,197.905877298,0.121405083761,198,1.0,2017-02-25 01:31:55,0.195372706433,24483
24,27.2720607544,0.122528003414,0.330608717166,0,105,18.361766905,5.91281682465,58320312.0,197.883988907,0.126273091754,198,1.0,2017-02-25 01:31:55,0.187521838826,24435
24,27.2693206759,0.130829064674,0.32773370704,0,106,19.349718168,6.65356483782,58320312.0,197.904301913,0.134831343687,198,1.0,2017-02-25 01:31:56,0.186829200672,24590
23,27.2889360496,0.128441076366,0.377776841301,0,107,16.9538405978,5.72471545682,61816408.0,197.961460099,0.132431697912,198,1.0,2017-02-25 01:31:56,0.195031874738,24638
24,27.1908929931,0.113327983212,0.325454680656,0,107,22.4415182414,6.67814239992,58300780.0,197.840153909,0.116611112725,198,1.0,2017-02-25 01:31:57,0.185991317189,24743
23,27.3275674428,0.117398434973,0.374500212258,0,108,18.2720760284,5.64059912219,61816408.0,197.951584633,0.121116441574,198,1.0,2017-02-25 01:31:57,0.194281110424,24793
24,27.2642095958,0.117797176826,0.322836918296,0,108,21.9431845433,6.79216851815,58300780.0,197.864400177,0.121369707004,198,1.0,2017-02-25 01:31:58,0.185113415499,24900
23,27.2422900231,0.109713869337,0.371080532505,0,109,19.6057228341,5.65157714485,61816408.0,197.958360692,0.113021075525,198,1.0,2017-02-25 01:31:58,0.193356740967,24950
24,27.2373236047,0.121619956509,0.320012893091,0,109,21.4212232488,6.84439806611,58300780.0,197.866073462,0.125251960809,198,1.0,2017-02-25 01:31:59,0.18422622716,25050
23,27.2482556985,0.105366801026,0.368414693262,0,110,20.8467865347,5.77069176598,61816408.0,197.903283266,0.108536788773,198,1.0,2017-02-25 01:31:59,0.192480270289,25097
23,27.2903782627,0.112987712231,0.365535454742,0,111,20.6158242051,6.12273906369,61816408.0,197.958650708,0.116488433482,198,1.0,2017-02-25 01:32:00,0.191594582561,25253
24,27.1799126588,0.118311428844,0.317153529177,0,110,21.1127717863,6.5590810068,58300780.0,197.888759606,0.121728950046,198,1.0,2017-02-25 01:32:00,0.183353919561,25206
23,27.2077134516,0.12884198624,0.362925435559,0,112,17.5833839026,5.95159961572,61816408.0,197.975643392,0.132658808453,198,1.0,2017-02-25 01:32:01,0.191070861754,25407
24,27.2756396228,0.117100872028,0.314738661944,0,111,22.0642214233,6.78982578145,58300780.0,197.871364385,0.120673896848,198,1.0,2017-02-25 01:32:01,0.182522587297,25361
24,27.232533613,0.119434640585,0.311926527882,0,112,20.2053966353,6.3390440426,58320312.0,197.831411097,0.122976296609,198,1.0,2017-02-25 01:32:02,0.181745254391,25517
23,27.2331633062,0.114834954447,0.359694397086,0,113,19.0278648463,5.7405945592,61816408.0,197.9470014,0.118272280721,198,1.0,2017-02-25 01:32:02,0.190244387877,25568
23,27.3144164412,0.10906053562,0.356651357425,0,114,19.9355844341,5.71580467673,61816408.0,197.963167565,0.112481944042,198,1.0,2017-02-25 01:32:03,0.189371122374,25721
24,27.2314057999,0.128600208228,0.309465650467,0,113,19.2798706803,6.51270981603,58320312.0,197.779847102,0.132398306881,198,1.0,2017-02-25 01:32:03,0.181145833506,25676
23,27.3031569761,0.115244676667,0.353534865121,0,115,19.0056605748,5.75852891061,61816408.0,198.026177979,0.118856905237,198,1.0,2017-02-25 01:32:04,0.188569539055,25869
24,27.2752284356,0.1224283339,0.307454861257,0,114,18.7738086173,6.04010151851,58320312.0,197.85733645,0.126157593103,198,1.0,2017-02-25 01:32:04,0.180683702198,25825
23,27.2927053251,0.116186812466,0.350501617735,0,116,18.8214546094,5.74826948996,61816408.0,197.967611148,0.119789379763,198,1.0,2017-02-25 01:32:05,0.18780230147,26010
24,27.2268797978,0.12820735524,0.305951335178,0,115,18.2219383233,6.13662861019,58346356.0,197.823093422,0.131994410369,198,1.0,2017-02-25 01:32:05,0.180398668166,25966
24,27.2181305235,0.120577901724,0.303295297842,0,116,20.3284248927,6.43762875536,58320312.0,197.817296579,0.124114259672,198,1.0,2017-02-25 01:32:06,0.179637161175,26114
23,27.2449913252,0.123321577814,0.347659106784,0,117,18.353289535,5.9471354828,61816408.0,197.942395862,0.127036252773,198,1.0,2017-02-25 01:32:06,0.187123929593,26161
24,27.252089974,0.149722630786,0.30165017826,1,117,18.0784513805,7.11324598423,58300780.0,197.879184463,0.154243310182,198,1.0,2017-02-25 01:32:07,0.179405661085,26367
23,27.2969273106,0.115570495461,0.344707938718,0,118,18.925303377,5.74918508228,61816408.0,197.942770319,0.119152705579,198,1.0,2017-02-25 01:32:07,0.186360397978,26309
24,27.2282381521,0.127294826328,0.299136358061,0,118,19.8758060197,6.64639241821,58300780.0,197.872612868,0.131069071515,198,1.0,2017-02-25 01:32:08,0.178716295676,26420
23,27.3408391953,0.119463957365,0.341888917305,0,119,18.560654072,5.83161505065,61816408.0,198.033718598,0.123287045739,198,1.0,2017-02-25 01:32:08,0.185659739245,26467
24,27.2526327477,0.149085064293,0.300426358063,1,119,16.1736094921,6.33658306754,58320312.0,197.880201622,0.153584765656,198,1.0,2017-02-25 01:32:09,0.179354743155,26679
23,27.2685528021,0.130514050988,0.339816208748,0,120,17.3533715158,5.95289640379,61816408.0,197.980713044,0.134511815282,198,1.0,2017-02-25 01:32:09,0.185257139573,26619
24,27.2254116964,0.124886799198,0.298767268266,0,120,18.4582825204,6.05530106112,58320312.0,197.876368841,0.12858074531,198,1.0,2017-02-25 01:32:10,0.178988274517,26727
23,27.2411510436,0.106005619608,0.337383019199,0,121,20.433030056,5.69074035682,61816408.0,198.01318732,0.109198608436,198,1.0,2017-02-25 01:32:10,0.184473587249,26765
23,27.2612467539,0.116091736867,0.33511582973,0,122,17.8220449854,5.43698523635,61816408.0,197.979499806,0.11962311495,198,1.0,2017-02-25 01:32:11,0.183949721987,26912
24,27.2295260269,0.128041780604,0.296622006483,0,121,19.0813781712,6.41803191983,58346356.0,197.860647038,0.131833707102,198,1.0,2017-02-25 01:32:11,0.178457302063,26873
23,27.2928984343,0.104842113798,0.332551792368,0,123,20.0077918654,5.51309351296,61816408.0,197.972936282,0.108082460158,198,1.0,2017-02-25 01:32:12,0.183169887646,27059
24,27.211521362,0.125225887979,0.294188620795,0,122,20.0708984303,6.60108481675,58300780.0,197.852935596,0.128889593278,198,1.0,2017-02-25 01:32:12,0.177759381543,27013
24,27.2525310644,0.160397284931,0.29679360919,1,123,15.3082928362,6.45295639799,58346356.0,197.882170604,0.165240425818,198,1.0,2017-02-25 01:32:13,0.178864417106,27249
23,27.3092550011,0.115563164234,0.329857240417,0,124,19.3865180845,5.88970643725,61816408.0,197.984510776,0.119174996726,198,1.0,2017-02-25 01:32:13,0.182415535873,27194
23,27.3216492743,0.119505739795,0.327598753922,0,125,17.9272117068,5.63307696623,61816408.0,197.999482202,0.123271994409,198,1.0,2017-02-25 01:32:14,0.181886451097,27335
24,27.2293389328,0.124592342494,0.294465282976,0,124,19.6752368996,6.43915899591,58320312.0,197.859832468,0.128275789788,198,1.0,2017-02-25 01:32:14,0.178223969163,27292
24,27.238992955,0.11011767263,0.292573654275,0,125,21.8855059801,6.33019743136,58346356.0,197.874730937,0.113388473548,198,1.0,2017-02-25 01:32:15,0.177515034535,27437
23,27.2903025065,0.107126844334,0.32538449313,0,126,20.4843433344,5.76733596602,61816408.0,197.97632618,0.110431342582,198,1.0,2017-02-25 01:32:15,0.181154709814,27482
23,27.303574658,0.120606663406,0.322945495659,0,127,18.4022398833,5.83440806879,61816408.0,197.971702791,0.124358866135,198,1.0,2017-02-25 01:32:16,0.180542254909,27631
24,27.2718317037,0.114167202899,0.290247735406,0,126,20.6088461348,6.18216996962,58346356.0,197.88154868,0.117626817763,198,1.0,2017-02-25 01:32:16,0.176794695941,27584
24,27.222066253,0.12297961156,0.287968015212,0,127,19.990012699,6.45685191673,58346356.0,197.858403248,0.126594569972,198,1.0,2017-02-25 01:32:17,0.176135884458,27737
23,27.2795638161,0.0987996436359,0.322209127628,0,128,21.9209297601,5.69076995825,61816408.0,197.961869052,0.101820070091,198,1.0,2017-02-25 01:32:17,0.180049664186,27774
23,27.2877829338,0.12249314992,0.319879093011,0,129,18.2915533725,5.88938884576,61816408.0,197.98702914,0.126273002385,198,1.0,2017-02-25 01:32:18,0.179473356499,27929
24,27.2653866123,0.0953482670356,0.286292246132,0,128,21.8511320661,5.47270761766,58320312.0,197.869620762,0.0982156001524,198,1.0,2017-02-25 01:32:18,0.175450721032,27887
23,27.2656399408,0.128553188208,0.318685476099,0,130,16.8684314544,5.6990430917,61816408.0,197.987834389,0.132472047653,198,1.0,2017-02-25 01:32:19,0.17928325546,28072
24,27.2514553425,0.120056824245,0.284058980969,0,129,20.4946525208,6.46430612999,58320312.0,197.896027875,0.123655189272,198,1.0,2017-02-25 01:32:19,0.174762514656,28035
23,27.3195327129,0.102968743019,0.316545891063,0,131,20.2907617971,5.49241887367,61816408.0,198.019114987,0.10620204589,198,1.0,2017-02-25 01:32:20,0.178580855922,28213
24,27.2187768016,0.105399985718,0.282372960227,0,130,21.9336978195,6.07032083316,58320312.0,197.829637473,0.108474197189,198,1.0,2017-02-25 01:32:20,0.174100834111,28176
23,27.3391308166,0.106622776199,0.314205196538,0,132,19.7434090876,5.53418169331,61816408.0,197.926497896,0.109983483964,198,1.0,2017-02-25 01:32:21,0.17787758292,28355
24,27.2630907978,0.124515626321,0.280253295782,0,131,19.8367316525,6.48965780531,58320312.0,197.86651342,0.128263791274,198,1.0,2017-02-25 01:32:21,0.173493597884,28316
24,27.2493850504,0.125372986777,0.278571776095,0,132,18.8440463135,6.20634093995,58320312.0,197.839512302,0.129107540224,198,1.0,2017-02-25 01:32:22,0.173074221139,28454
23,27.3016853521,0.120369096139,0.312140116682,0,133,18.0264760972,5.70346754391,61816408.0,197.949921093,0.12409575451,198,1.0,2017-02-25 01:32:22,0.177376293529,28491
24,27.1948238434,0.11654722216,0.276750380267,0,133,21.6565259833,6.62636485426,58300780.0,197.794656848,0.119888810869,198,1.0,2017-02-25 01:32:23,0.172415775149,28591
23,27.3411563818,0.107531010176,0.30981216485,0,134,19.4627420553,5.50245103925,61816408.0,197.970362633,0.110933972537,198,1.0,2017-02-25 01:32:23,0.17669655403,28629
